ARC DT

Sales - Date wise
From Date:,08/01/2019
To Date:,31/08/2019
InvoiceDate,Goods Value(Sales) (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Goods Value(Sales Return Damages) (Rs.),Goods Value(Sales Return Saleable) (Rs.),Total Tax Suffered (Rs.),Productwise Discount (Rs.),Total Discount (Rs.),Total Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS ADDL CESS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),Total CT on SS (Rs.),Net Sales (Rs.),Invoice ID,Doc Reference,Type,Goods Value (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Tax Suffered (Rs.),Productwise Discount (Rs.),Discount (Rs.),Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),LTSS ADDL CESS (Rs.),Total CT on SS (Rs.),Net Sales (Rs.)
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3103,AT-449,Invoice,2774.31,,2774.31,,0.00,0.00,138.72,,,138.72,,69.36,69.36,,,2913.02
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3104,AT-450,Invoice,2540.57,,2540.57,,0.00,0.00,127.03,,,127.04,,63.51,63.51,,,2667.59
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3105,AT-451,Invoice,2774.31,,2774.31,,0.00,0.00,138.72,,,138.72,,69.36,69.36,,,2913.02
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3096,I/19-20/2980,Invoice,20789.71,,20789.71,,0.00,0.00,28317.41,,,28317.41,7484.29,2910.56,2910.56,15012.00,,49107.12
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3098,I/19-20/2981,Invoice,25932.14,,25932.14,,0.00,0.00,23666.11,,,23666.11,1296.61,3630.50,3630.50,15108.50,,49598.25
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3101,I/19-20/2983,Invoice,20789.71,,20789.71,,0.00,0.00,28317.41,,,28317.42,7484.29,2910.56,2910.56,15012.00,,49107.12
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3102,I/19-20/2986,Invoice,21992.29,,21992.29,,0.00,0.00,26916.46,,,26916.46,1099.61,3078.92,3078.92,19659.00,,48908.74
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3106,PCP-479,Invoice,21889.29,,21889.29,,1881.62,0.00,2715.35,,,2715.38,,1357.68,1357.68,,,22723.02
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3107,AT-452,Invoice,9407.96,,9407.96,,215.49,0.00,836.42,,,836.43,,418.21,418.21,,,10028.88
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3108,PCP-480,Invoice,10930.57,,10930.57,,1030.21,0.00,966.82,,,966.79,,483.41,483.41,,,10867.16
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3110,PCP-481,Invoice,17923.69,,17923.69,,727.78,0.00,1473.25,,,1473.24,,736.62,736.62,,,18669.14
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3074,I/19-20/2956,Invoice,22039.69,,22039.69,,0.00,0.00,27900.77,,,27900.78,6472.66,3085.56,3085.56,15257.00,,49940.46
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3109,AT-453,Invoice,2718.38,,2718.38,,0.00,0.00,135.92,,,135.92,,67.96,67.96,,,2854.30
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3111,AT-454,Invoice,1812.26,,1812.26,,0.00,0.00,90.61,,,90.61,,45.31,45.31,,,1902.87
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3112,PCP-482,Invoice,587.26,,587.26,,7.63,0.00,80.54,,,80.54,,40.27,40.27,,,660.18
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3113,PCP-483,Invoice,1974.01,,1974.01,,71.62,0.00,258.64,,,258.63,,129.32,129.32,,,2161.03
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3114,PCP-484,Invoice,831.47,,831.47,,23.87,0.00,117.44,,,117.43,,58.72,58.72,,,925.03
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3115,PCP-485,Invoice,2232.32,,2232.32,,59.19,0.00,299.60,,,299.59,,149.80,149.80,,,2472.73
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3116,BIS-538,Invoice,1356.99,,1356.99,,15.55,0.00,185.59,,,185.59,,92.79,92.79,,,1527.02
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3117,BIS-539,Invoice,390.45,,390.45,,0.00,0.00,70.28,,,70.28,,35.14,35.14,,,460.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3119,BIS-540,Invoice,362.99,,362.99,,0.91,0.00,65.17,,,65.17,,32.59,32.59,,,427.25
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3076,I/19-20/2960,Invoice,19334.10,,19334.10,,0.00,0.00,21370.30,,,21370.30,1324.75,2706.77,2706.77,14632.00,,40704.40
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3079,I/19-20/2961,Invoice,9172.95,,9172.95,,0.00,0.00,10721.87,,,10721.87,458.65,1284.21,1284.21,7694.80,,19894.83
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3118,AT-455,Invoice,12586.00,,12586.00,,561.57,0.00,1292.08,,,1292.11,,646.04,646.04,,,13316.51
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3128,I/19-20/2987,Invoice,17924.84,,17924.84,,0.00,0.00,21461.08,,,21461.08,2328.42,2509.48,2509.48,14113.70,,39385.91
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3130,PCP-486,Invoice,22790.11,,22790.11,,1648.36,0.00,2702.70,,,2702.64,,1351.35,1351.35,,,23844.45
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3132,SR/19-20/117,Sales Return Saleable,-33580.68,,-33580.68,,-803.71,0.00,-2266.08,,,-2266.08,,-1133.04,-1133.04,,,-35043.04
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3134,SR/19-20/118,Sales Return Saleable,-614.23,,-614.23,,-21.32,0.00,-29.65,,,-29.65,,-14.82,-14.82,,,-622.56
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3135,SR/19-20/119,Sales Return Saleable,-2516.00,,-2516.00,,-27.99,0.00,-124.40,,,-124.40,,-62.20,-62.20,,,-2612.41
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3136,SR/19-20/120,Sales Return Saleable,-1359.19,,-1359.19,,0.00,0.00,-67.96,,,-67.96,,-33.98,-33.98,,,-1427.15
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3040,I/19-20/2924,Invoice,44134.92,,44134.92,,0.00,0.00,59862.88,,,59862.88,14647.10,6178.89,6178.89,32858.00,,103997.81
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3251,AT-477,Invoice,226.53,,226.53,,0.00,0.00,11.33,,,11.33,,5.66,5.66,,,237.86
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3305,BIS-582,Invoice,505.93,,505.93,,3.66,0.00,84.69,,,84.68,,42.34,42.34,,,586.95
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3306,BIS-583,Invoice,464.89,,464.89,,7.45,0.00,76.62,,,76.61,,38.31,38.31,,,534.05
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3307,BIS-584,Invoice,324.89,,324.89,,0.00,0.00,52.76,,,52.75,,26.38,26.38,,,377.64
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3308,BIS-585,Invoice,826.57,,826.57,,7.32,0.00,141.74,,,141.75,,70.87,70.87,,,961.01
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3316,SR/19-20/148,Sales Return Saleable,-226.53,,-226.53,,0.00,0.00,-11.33,,,-11.33,,-5.66,-5.66,,,-237.86
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3318,AT-495,Invoice,2718.38,,2718.38,,0.00,0.00,135.92,,,135.92,,67.96,67.96,,,2854.30
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3185,SR/19-20/134,Sales Return Saleable,-467.47,,-467.47,,-15.55,0.00,-48.30,,,-48.30,,-24.15,-24.15,,,-500.22
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3188,SR/19-20/135,Sales Return Saleable,-1344.77,,-1344.77,,0.00,0.00,-67.24,,,-67.23,,-33.62,-33.62,,,-1412.02
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3191,SR/19-20/136,Sales Return Saleable,-3730.01,,-3730.01,,-366.98,0.00,-312.71,,,-312.69,,-156.35,-156.35,,,-3675.73
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3192,BIS-554,Invoice,3797.16,,3797.16,,83.93,0.00,612.51,,,612.53,,306.26,306.26,,,4325.74
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3193,SR/19-20/137,Sales Return Saleable,-897.43,,-897.43,,-111.19,0.00,-94.35,,,-94.35,,-47.17,-47.17,,,-880.59
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3195,SR/19-20/138,Sales Return Saleable,-1492.51,,-1492.51,,-123.46,0.00,-68.45,,,-68.47,,-34.23,-34.23,,,-1437.51
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3057,I/19-20/2937,Invoice,5640.24,,5640.24,,0.00,0.00,6653.50,,,6653.50,1033.91,789.63,789.63,4040.33,,12293.75
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3198,SR/19-20/139,Sales Return Saleable,-5229.12,,-5229.12,,-578.15,0.00,-328.03,,,-328.03,,-164.01,-164.01,,,-4979.00
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3200,BIS-555,Invoice,4103.76,,4103.76,,113.30,0.00,599.69,,,599.69,,299.85,299.85,,,4590.14
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3201,PCP-505,Invoice,1182.34,,1182.34,,5.56,0.00,155.80,,,155.80,,77.90,77.90,,,1332.59
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3204,BIS-556,Invoice,1724.85,,1724.85,,24.81,0.00,237.10,,,237.11,,118.55,118.55,,,1937.15
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3223,I/19-20/3079,Invoice,22461.74,,22461.74,,0.00,0.00,24963.87,,,24963.88,1123.09,3144.64,3144.64,17551.50,,47425.62
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3224,AT-462,Invoice,906.13,,906.13,,0.00,0.00,45.31,,,45.31,,22.65,22.65,,,951.44
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3225,AT-463,Invoice,453.06,,453.06,,0.00,0.00,22.65,,,22.66,,11.33,11.33,,,475.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3226,AT-464,Invoice,3470.44,,3470.44,,0.00,0.00,173.52,,,173.52,,86.76,86.76,,,3643.96
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3227,I/19-20/3083,Invoice,2309.97,,2309.97,,0.00,0.00,3146.38,,,3146.38,831.59,323.40,323.40,1668.00,,5456.35
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3228,AT-465,Invoice,798.90,,798.90,,2.39,0.00,39.83,,,39.83,,19.91,19.91,,,836.34
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3229,AT-466,Invoice,226.53,,226.53,,0.00,0.00,11.33,,,11.33,,5.66,5.66,,,237.86
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3230,AT-467,Invoice,6347.94,,6347.94,,0.00,0.00,317.40,,,317.40,,158.70,158.70,,,6665.33
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3231,AT-468,Invoice,453.06,,453.06,,0.00,0.00,22.65,,,22.65,,11.33,11.33,,,475.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3205,PCP-507,Invoice,714.42,,714.42,,11.34,0.00,58.66,,,58.65,,29.33,29.33,,,761.74
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3206,SR/19-20/140,Sales Return Saleable,-31693.20,,-31693.20,,-2834.93,0.00,-3121.20,,,-3121.17,,-1560.60,-1560.60,,,-31979.50
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3213,SR/19-20/141,Sales Return Saleable,-11480.35,,-11480.35,,-663.40,0.00,-951.40,,,-951.40,,-475.70,-475.70,,,-11768.35
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3217,PCP-514,Invoice,657.88,,657.88,,34.31,0.00,31.18,,,31.17,,15.59,15.59,,,654.76
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3218,I/19-20/3077,Invoice,20789.71,,20789.71,,0.00,0.00,28317.41,,,28317.41,7484.29,2910.56,2910.56,15012.00,,49107.12
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3219,I/19-20/3078,Invoice,22588.68,,22588.68,,0.00,0.00,26335.92,,,26335.92,4709.88,3162.42,3162.42,15301.20,,48924.60
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3221,PCP-515,Invoice,5278.54,,5278.54,,239.69,0.00,643.87,,,643.85,,321.93,321.93,,,5682.73
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3222,AT-461,Invoice,679.60,,679.60,,0.00,0.00,33.98,,,33.98,,16.99,16.99,,,713.58
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3244,SR/19-20/142,Sales Return Saleable,-34357.09,,-34357.09,,-2531.24,0.00,-3800.47,,,-3800.32,,-1900.23,-1900.23,,,-35626.33
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3269,I/19-20/3123,Invoice,22039.69,,22039.69,,0.00,0.00,27900.77,,,27900.78,6472.66,3085.56,3085.56,15257.00,,49940.46
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3276,SR/19-20/143,Sales Return Saleable,-741.03,,-741.03,,-53.26,0.00,-97.73,,,-97.74,,-48.86,-48.86,,,-785.49
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3207,PCP-508,Invoice,881.95,,881.95,,35.28,0.00,42.33,,,42.34,,21.17,21.17,,,889.00
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3208,PCP-509,Invoice,2061.01,,2061.01,,288.22,0.00,274.30,,,274.27,,137.15,137.15,,,2047.10
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3209,PCP-510,Invoice,267.44,,267.44,,17.14,0.00,22.53,,,22.53,,11.27,11.27,,,272.84
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3210,BIS-557,Invoice,3624.54,,3624.54,,370.09,0.00,314.41,,,314.40,,157.20,157.20,,,3568.86
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3211,BIS-558,Invoice,652.11,,652.11,,7.62,0.00,36.23,,,36.23,,18.12,18.12,,,680.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3212,PCP-511,Invoice,2291.30,,2291.30,,132.43,0.00,133.65,,,133.64,,66.82,66.82,,,2292.50
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3214,PCP-512,Invoice,240.23,,240.23,,9.61,0.00,11.53,,,11.53,,5.77,5.77,,,242.15
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3215,BIS-559,Invoice,2288.94,,2288.94,,38.29,0.00,323.48,,,323.47,,161.74,161.74,,,2574.13
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3216,PCP-513,Invoice,629.06,,629.06,,20.00,0.00,42.20,,,42.22,,21.10,21.10,,,651.24
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3220,BIS-560,Invoice,1623.47,,1623.47,,15.05,0.00,238.90,,,238.88,,119.45,119.45,,,1847.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3285,I/19-20/3142,Invoice,20212.21,,20212.21,,0.00,0.00,27530.82,,,27530.82,7276.40,2829.71,2829.71,14595.00,,47743.03
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3297,BIS-576,Invoice,5321.06,,5321.06,,112.16,0.00,869.32,,,869.31,,434.66,434.66,,,6078.21
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3298,BIS-577,Invoice,700.63,,700.63,,3.66,0.00,102.73,,,102.73,,51.36,51.36,,,799.69
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3299,BIS-578,Invoice,368.42,,368.42,,3.66,0.00,59.94,,,59.94,,29.97,29.97,,,424.71
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3300,BIS-579,Invoice,596.48,,596.48,,3.66,0.00,76.41,,,76.41,,38.20,38.20,,,669.24
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3302,BIS-580,Invoice,2717.79,,2717.79,,66.26,0.00,383.09,,,383.09,,191.54,191.54,,,3034.61
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3303,BIS-581,Invoice,724.10,,724.10,,3.66,0.00,110.07,,,110.07,,55.04,55.04,,,830.51
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3232,AT-469,Invoice,1578.51,,1578.51,,0.00,0.00,78.93,,,78.93,,39.46,39.46,,,1657.45
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3233,AT-470,Invoice,1359.19,,1359.19,,0.00,0.00,67.96,,,67.96,,33.98,33.98,,,1427.15
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3234,AT-471,Invoice,1351.98,,1351.98,,0.00,0.00,67.60,,,67.60,,33.80,33.80,,,1419.59
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3235,AT-472,Invoice,2718.38,,2718.38,,0.00,0.00,135.92,,,135.92,,67.96,67.96,,,2854.30
